br_exp_ID,br_ID,util_name,billing_period,payment_amount,payment_date
560,3,Electricity,2019-08,1135.24,2019-08-28
561,3,Water,2019-08,156.44,2019-08-28
562,3,Internet,2019-08,209.00,2019-08-28
563,3,Maintenance,2019-08,739.76,2019-08-28
564,3,Waste Management,2019-08,174.13,2019-08-28
565,4,Rent,2019-08,6700.00,2019-08-28
566,4,Electricity,2019-08,841.80,2019-08-28
567,4,Water,2019-08,123.22,2019-08-28
568,4,Internet,2019-08,209.00,2019-08-28
569,4,Maintenance,2019-08,599.48,2019-08-28
570,4,Waste Management,2019-08,142.11,2019-08-28
571,5,Rent,2019-08,5200.00,2019-08-28
572,5,Electricity,2019-08,635.61,2019-08-28
573,5,Water,2019-08,99.68,2019-08-28
574,5,Internet,2019-08,209.00,2019-08-28
575,5,Maintenance,2019-08,362.71,2019-08-28
576,5,Waste Management,2019-08,110.95,2019-08-28
577,6,Rent,2019-08,6850.00,2019-08-28
578,6,Electricity,2019-08,958.18,2019-08-28
579,6,Water,2019-08,131.63,2019-08-28
580,6,Internet,2019-08,209.00,2019-08-28
581,6,Maintenance,2019-08,759.91,2019-08-28
582,6,Waste Management,2019-08,157.35,2019-08-28
583,7,Rent,2019-08,5900.00,2019-08-28
584,7,Electricity,2019-08,787.81,2019-08-28
585,7,Water,2019-08,106.88,2019-08-28
586,7,Internet,2019-08,209.00,2019-08-28
587,7,Maintenance,2019-08,551.20,2019-08-28
588,7,Waste Management,2019-08,130.48,2019-08-28
589,8,Rent,2019-08,6450.00,2019-08-28
590,8,Electricity,2019-08,794.83,2019-08-28
591,8,Water,2019-08,107.76,2019-08-28
592,8,Internet,2019-08,209.00,2019-08-28
593,8,Maintenance,2019-08,566.40,2019-08-28
594,8,Waste Management,2019-08,145.34,2019-08-28
595,9,Rent,2019-08,5050.00,2019-08-28
596,9,Electricity,2019-08,659.05,2019-08-28
597,9,Water,2019-08,82.46,2019-08-28
598,9,Internet,2019-08,209.00,2019-08-28
599,9,Maintenance,2019-08,524.74,2019-08-28
600,9,Waste Management,2019-08,114.69,2019-08-28
601,10,Rent,2019-08,6250.00,2019-08-28
602,10,Electricity,2019-08,788.48,2019-08-28
603,10,Water,2019-08,107.09,2019-08-28
604,10,Internet,2019-08,209.00,2019-08-28
605,10,Maintenance,2019-08,436.44,2019-08-28
606,10,Waste Management,2019-08,136.19,2019-08-28
607,11,Rent,2019-08,6000.00,2019-08-28
608,11,Electricity,2019-08,717.22,2019-08-28
609,11,Water,2019-08,98.54,2019-08-28
610,11,Internet,2019-08,209.00,2019-08-28
611,11,Maintenance,2019-08,595.34,2019-08-28
612,11,Waste Management,2019-08,132.70,2019-08-28
613,12,Rent,2019-08,4850.00,2019-08-28
614,12,Electricity,2019-08,617.95,2019-08-28
615,12,Water,2019-08,94.58,2019-08-28
616,12,Internet,2019-08,209.00,2019-08-28
617,12,Maintenance,2019-08,357.47,2019-08-28
618,12,Waste Management,2019-08,102.11,2019-08-28
619,13,Rent,2019-08,3300.00,2019-08-28
620,13,Electricity,2019-08,427.43,2019-08-28
621,13,Water,2019-08,59.34,2019-08-28
622,13,Internet,2019-08,209.00,2019-08-28
623,13,Maintenance,2019-08,242.18,2019-08-28
624,13,Waste Management,2019-08,71.45,2019-08-28
625,1,Rent,2019-09,12950.00,2019-09-28
626,1,Electricity,2019-09,1753.09,2019-09-28
627,1,Water,2019-09,247.62,2019-09-28
628,1,Internet,2019-09,209.00,2019-09-28
629,1,Maintenance,2019-09,937.17,2019-09-28
630,1,Waste Management,2019-09,289.52,2019-09-28
631,2,Rent,2019-09,9950.00,2019-09-28
632,2,Electricity,2019-09,1196.10,2019-09-28
633,2,Water,2019-09,166.80,2019-09-28
634,2,Internet,2019-09,209.00,2019-09-28
635,2,Maintenance,2019-09,900.25,2019-09-28
636,2,Waste Management,2019-09,226.37,2019-09-28
637,3,Rent,2019-09,8250.00,2019-09-28
638,3,Electricity,2019-09,1009.31,2019-09-28
639,3,Water,2019-09,157.86,2019-09-28
640,3,Internet,2019-09,209.00,2019-09-28
641,3,Maintenance,2019-09,878.89,2019-09-28
642,3,Waste Management,2019-09,174.81,2019-09-28
643,4,Rent,2019-09,6700.00,2019-09-28
644,4,Electricity,2019-09,855.91,2019-09-28
645,4,Water,2019-09,109.31,2019-09-28
646,4,Internet,2019-09,209.00,2019-09-28
647,4,Maintenance,2019-09,652.01,2019-09-28
648,4,Waste Management,2019-09,150.56,2019-09-28
649,5,Rent,2019-09,5200.00,2019-09-28
650,5,Electricity,2019-09,710.50,2019-09-28
651,5,Water,2019-09,93.92,2019-09-28
652,5,Internet,2019-09,209.00,2019-09-28
653,5,Maintenance,2019-09,474.04,2019-09-28
654,5,Waste Management,2019-09,111.40,2019-09-28
655,6,Rent,2019-09,6850.00,2019-09-28
656,6,Electricity,2019-09,879.48,2019-09-28
657,6,Water,2019-09,124.27,2019-09-28
658,6,Internet,2019-09,209.00,2019-09-28
659,6,Maintenance,2019-09,514.45,2019-09-28
660,6,Waste Management,2019-09,157.82,2019-09-28
661,7,Rent,2019-09,5900.00,2019-09-28
662,7,Electricity,2019-09,781.76,2019-09-28
663,7,Water,2019-09,109.85,2019-09-28
664,7,Internet,2019-09,209.00,2019-09-28
665,7,Maintenance,2019-09,642.16,2019-09-28
666,7,Waste Management,2019-09,127.93,2019-09-28
667,8,Rent,2019-09,6450.00,2019-09-28
668,8,Electricity,2019-09,884.07,2019-09-28
669,8,Water,2019-09,124.20,2019-09-28
670,8,Internet,2019-09,209.00,2019-09-28
671,8,Maintenance,2019-09,575.69,2019-09-28
672,8,Waste Management,2019-09,137.34,2019-09-28
673,9,Rent,2019-09,5050.00,2019-09-28
674,9,Electricity,2019-09,684.87,2019-09-28
675,9,Water,2019-09,85.56,2019-09-28
676,9,Internet,2019-09,209.00,2019-09-28
677,9,Maintenance,2019-09,547.01,2019-09-28
678,9,Waste Management,2019-09,109.26,2019-09-28
679,10,Rent,2019-09,6250.00,2019-09-28
680,10,Electricity,2019-09,821.30,2019-09-28
681,10,Water,2019-09,100.98,2019-09-28
682,10,Internet,2019-09,209.00,2019-09-28
683,10,Maintenance,2019-09,462.22,2019-09-28
684,10,Waste Management,2019-09,140.81,2019-09-28
685,11,Rent,2019-09,6000.00,2019-09-28
686,11,Electricity,2019-09,811.14,2019-09-28
687,11,Water,2019-09,100.05,2019-09-28
688,11,Internet,2019-09,209.00,2019-09-28
689,11,Maintenance,2019-09,403.72,2019-09-28
690,11,Waste Management,2019-09,127.49,2019-09-28
691,12,Rent,2019-09,4850.00,2019-09-28
692,12,Electricity,2019-09,668.62,2019-09-28
693,12,Water,2019-09,84.01,2019-09-28
694,12,Internet,2019-09,209.00,2019-09-28
695,12,Maintenance,2019-09,400.12,2019-09-28
696,12,Waste Management,2019-09,104.80,2019-09-28
697,13,Rent,2019-09,3300.00,2019-09-28
698,13,Electricity,2019-09,426.51,2019-09-28
699,13,Water,2019-09,53.90,2019-09-28
700,13,Internet,2019-09,209.00,2019-09-28
701,13,Maintenance,2019-09,356.87,2019-09-28
702,13,Waste Management,2019-09,74.87,2019-09-28
703,1,Rent,2019-10,12950.00,2019-10-28
704,1,Electricity,2019-10,1642.54,2019-10-28
705,1,Water,2019-10,215.98,2019-10-28
706,1,Internet,2019-10,209.00,2019-10-28
707,1,Maintenance,2019-10,1380.55,2019-10-28
708,1,Waste Management,2019-10,299.04,2019-10-28
709,2,Rent,2019-10,9950.00,2019-10-28
710,2,Electricity,2019-10,1352.45,2019-10-28
711,2,Water,2019-10,173.11,2019-10-28
712,2,Internet,2019-10,209.00,2019-10-28
713,2,Maintenance,2019-10,767.36,2019-10-28
714,2,Waste Management,2019-10,219.42,2019-10-28
715,3,Rent,2019-10,8250.00,2019-10-28
716,3,Electricity,2019-10,1096.94,2019-10-28
717,3,Water,2019-10,148.67,2019-10-28
718,3,Internet,2019-10,209.00,2019-10-28
719,3,Maintenance,2019-10,926.70,2019-10-28
720,3,Waste Management,2019-10,174.65,2019-10-28
721,4,Rent,2019-10,6700.00,2019-10-28
722,4,Electricity,2019-10,832.46,2019-10-28
723,4,Water,2019-10,116.25,2019-10-28
724,4,Internet,2019-10,209.00,2019-10-28
725,4,Maintenance,2019-10,558.47,2019-10-28
726,4,Waste Management,2019-10,145.65,2019-10-28
727,5,Rent,2019-10,5200.00,2019-10-28
728,5,Electricity,2019-10,677.65,2019-10-28
729,5,Water,2019-10,88.88,2019-10-28
730,5,Internet,2019-10,209.00,2019-10-28
731,5,Maintenance,2019-10,447.39,2019-10-28
732,5,Waste Management,2019-10,114.69,2019-10-28
733,6,Rent,2019-10,6850.00,2019-10-28
734,6,Electricity,2019-10,839.33,2019-10-28
735,6,Water,2019-10,123.00,2019-10-28
736,6,Internet,2019-10,209.00,2019-10-28
737,6,Maintenance,2019-10,717.92,2019-10-28
738,6,Waste Management,2019-10,156.01,2019-10-28
739,7,Rent,2019-10,5900.00,2019-10-28
740,7,Electricity,2019-10,754.20,2019-10-28
741,7,Water,2019-10,96.90,2019-10-28
742,7,Internet,2019-10,209.00,2019-10-28
743,7,Maintenance,2019-10,418.78,2019-10-28
744,7,Waste Management,2019-10,124.60,2019-10-28
745,8,Rent,2019-10,6450.00,2019-10-28
746,8,Electricity,2019-10,803.49,2019-10-28
747,8,Water,2019-10,115.09,2019-10-28
748,8,Internet,2019-10,209.00,2019-10-28
749,8,Maintenance,2019-10,593.21,2019-10-28
750,8,Waste Management,2019-10,137.67,2019-10-28
751,9,Rent,2019-10,5050.00,2019-10-28
752,9,Electricity,2019-10,659.65,2019-10-28
753,9,Water,2019-10,95.40,2019-10-28
754,9,Internet,2019-10,209.00,2019-10-28
755,9,Maintenance,2019-10,576.44,2019-10-28
756,9,Waste Management,2019-10,108.44,2019-10-28
757,10,Rent,2019-10,6250.00,2019-10-28
758,10,Electricity,2019-10,844.14,2019-10-28
759,10,Water,2019-10,109.33,2019-10-28
760,10,Internet,2019-10,209.00,2019-10-28
761,10,Maintenance,2019-10,700.90,2019-10-28
762,10,Waste Management,2019-10,145.15,2019-10-28
763,11,Rent,2019-10,6000.00,2019-10-28
764,11,Electricity,2019-10,729.46,2019-10-28
765,11,Water,2019-10,109.24,2019-10-28
766,11,Internet,2019-10,209.00,2019-10-28
767,11,Maintenance,2019-10,546.52,2019-10-28
768,11,Waste Management,2019-10,134.02,2019-10-28
769,12,Rent,2019-10,4850.00,2019-10-28
770,12,Electricity,2019-10,678.97,2019-10-28
771,12,Water,2019-10,83.66,2019-10-28
772,12,Internet,2019-10,209.00,2019-10-28
773,12,Maintenance,2019-10,544.00,2019-10-28
774,12,Waste Management,2019-10,111.54,2019-10-28
775,13,Rent,2019-10,3300.00,2019-10-28
776,13,Electricity,2019-10,443.97,2019-10-28
777,13,Water,2019-10,56.57,2019-10-28
778,13,Internet,2019-10,209.00,2019-10-28
779,13,Maintenance,2019-10,272.21,2019-10-28
780,13,Waste Management,2019-10,75.13,2019-10-28
781,1,Rent,2019-11,12950.00,2019-11-28
782,1,Electricity,2019-11,1578.37,2019-11-28
783,1,Water,2019-11,231.80,2019-11-28
784,1,Internet,2019-11,209.00,2019-11-28
785,1,Maintenance,2019-11,925.97,2019-11-28
786,1,Waste Management,2019-11,279.36,2019-11-28
787,2,Rent,2019-11,9950.00,2019-11-28
788,2,Electricity,2019-11,1234.92,2019-11-28
789,2,Water,2019-11,172.48,2019-11-28
790,2,Internet,2019-11,209.00,2019-11-28
791,2,Maintenance,2019-11,903.32,2019-11-28
792,2,Waste Management,2019-11,214.42,2019-11-28
793,3,Rent,2019-11,8250.00,2019-11-28
794,3,Electricity,2019-11,1069.87,2019-11-28
795,3,Water,2019-11,139.59,2019-11-28
796,3,Internet,2019-11,209.00,2019-11-28
797,3,Maintenance,2019-11,811.06,2019-11-28
798,3,Waste Management,2019-11,173.75,2019-11-28
799,4,Rent,2019-11,6700.00,2019-11-28
800,4,Electricity,2019-11,846.50,2019-11-28
801,4,Water,2019-11,125.80,2019-11-28
802,4,Internet,2019-11,209.00,2019-11-28
803,4,Maintenance,2019-11,539.72,2019-11-28
804,4,Waste Management,2019-11,153.40,2019-11-28
805,5,Rent,2019-11,5200.00,2019-11-28
806,5,Electricity,2019-11,667.76,2019-11-28
807,5,Water,2019-11,96.11,2019-11-28
808,5,Internet,2019-11,209.00,2019-11-28
809,5,Maintenance,2019-11,595.09,2019-11-28
810,5,Waste Management,2019-11,119.77,2019-11-28
811,6,Rent,2019-11,6850.00,2019-11-28
812,6,Electricity,2019-11,821.52,2019-11-28
813,6,Water,2019-11,111.03,2019-11-28
814,6,Internet,2019-11,209.00,2019-11-28
815,6,Maintenance,2019-11,764.80,2019-11-28
816,6,Waste Management,2019-11,147.60,2019-11-28
817,7,Rent,2019-11,5900.00,2019-11-28
818,7,Electricity,2019-11,819.84,2019-11-28
819,7,Water,2019-11,110.95,2019-11-28
820,7,Internet,2019-11,209.00,2019-11-28
821,7,Maintenance,2019-11,637.06,2019-11-28
822,7,Waste Management,2019-11,125.37,2019-11-28
823,8,Rent,2019-11,6450.00,2019-11-28
824,8,Electricity,2019-11,836.58,2019-11-28
825,8,Water,2019-11,110.69,2019-11-28
826,8,Internet,2019-11,209.00,2019-11-28
827,8,Maintenance,2019-11,490.18,2019-11-28
828,8,Waste Management,2019-11,147.49,2019-11-28
829,9,Rent,2019-11,5050.00,2019-11-28
830,9,Electricity,2019-11,619.18,2019-11-28
831,9,Water,2019-11,96.95,2019-11-28
832,9,Internet,2019-11,209.00,2019-11-28
833,9,Maintenance,2019-11,431.22,2019-11-28
834,9,Waste Management,2019-11,113.91,2019-11-28
835,10,Rent,2019-11,6250.00,2019-11-28
836,10,Electricity,2019-11,860.65,2019-11-28
837,10,Water,2019-11,116.89,2019-11-28
838,10,Internet,2019-11,209.00,2019-11-28
839,10,Maintenance,2019-11,514.87,2019-11-28
840,10,Waste Management,2019-11,134.18,2019-11-28
841,11,Rent,2019-11,6000.00,2019-11-28
842,11,Electricity,2019-11,799.06,2019-11-28
843,11,Water,2019-11,116.66,2019-11-28
844,11,Internet,2019-11,209.00,2019-11-28
845,11,Maintenance,2019-11,686.68,2019-11-28
846,11,Waste Management,2019-11,131.07,2019-11-28
847,12,Rent,2019-11,4850.00,2019-11-28
848,12,Electricity,2019-11,633.62,2019-11-28
849,12,Water,2019-11,90.85,2019-11-28
850,12,Internet,2019-11,209.00,2019-11-28
851,12,Maintenance,2019-11,440.50,2019-11-28
852,12,Waste Management,2019-11,112.46,2019-11-28
853,13,Rent,2019-11,3300.00,2019-11-28
854,13,Electricity,2019-11,460.80,2019-11-28
855,13,Water,2019-11,54.58,2019-11-28
856,13,Internet,2019-11,209.00,2019-11-28
857,13,Maintenance,2019-11,260.74,2019-11-28
858,13,Waste Management,2019-11,71.91,2019-11-28
859,1,Rent,2019-12,12950.00,2019-12-28
860,1,Electricity,2019-12,1708.69,2019-12-28
861,1,Water,2019-12,213.91,2019-12-28
862,1,Internet,2019-12,209.00,2019-12-28
863,1,Maintenance,2019-12,1025.39,2019-12-28
864,1,Waste Management,2019-12,292.84,2019-12-28
865,2,Rent,2019-12,9950.00,2019-12-28
866,2,Electricity,2019-12,1344.30,2019-12-28
867,2,Water,2019-12,169.92,2019-12-28
868,2,Internet,2019-12,209.00,2019-12-28
869,2,Maintenance,2019-12,761.29,2019-12-28
870,2,Waste Management,2019-12,220.44,2019-12-28
871,3,Rent,2019-12,8250.00,2019-12-28
872,3,Electricity,2019-12,996.67,2019-12-28
873,3,Water,2019-12,157.08,2019-12-28
874,3,Internet,2019-12,209.00,2019-12-28
875,3,Maintenance,2019-12,910.79,2019-12-28
876,3,Waste Management,2019-12,176.65,2019-12-28
877,4,Rent,2019-12,6700.00,2019-12-28
878,4,Electricity,2019-12,818.59,2019-12-28
879,4,Water,2019-12,110.34,2019-12-28
880,4,Internet,2019-12,209.00,2019-12-28
881,4,Maintenance,2019-12,599.93,2019-12-28
882,4,Waste Management,2019-12,143.13,2019-12-28
883,5,Rent,2019-12,5200.00,2019-12-28
884,5,Electricity,2019-12,688.57,2019-12-28
885,5,Water,2019-12,96.52,2019-12-28
886,5,Internet,2019-12,209.00,2019-12-28
887,5,Maintenance,2019-12,589.18,2019-12-28
888,5,Waste Management,2019-12,116.48,2019-12-28
889,6,Rent,2019-12,6850.00,2019-12-28
890,6,Electricity,2019-12,915.82,2019-12-28
891,6,Water,2019-12,121.46,2019-12-28
892,6,Internet,2019-12,209.00,2019-12-28
893,6,Maintenance,2019-12,686.22,2019-12-28
894,6,Waste Management,2019-12,149.47,2019-12-28
895,7,Rent,2019-12,5900.00,2019-12-28
896,7,Electricity,2019-12,825.95,2019-12-28
897,7,Water,2019-12,109.00,2019-12-28
898,7,Internet,2019-12,209.00,2019-12-28
899,7,Maintenance,2019-12,459.84,2019-12-28
900,7,Waste Management,2019-12,125.95,2019-12-28
901,8,Rent,2019-12,6450.00,2019-12-28
902,8,Electricity,2019-12,903.60,2019-12-28
903,8,Water,2019-12,116.29,2019-12-28
904,8,Internet,2019-12,209.00,2019-12-28
905,8,Maintenance,2019-12,566.81,2019-12-28
906,8,Waste Management,2019-12,137.04,2019-12-28
907,9,Rent,2019-12,5050.00,2019-12-28
908,9,Electricity,2019-12,682.18,2019-12-28
909,9,Water,2019-12,84.45,2019-12-28
910,9,Internet,2019-12,209.00,2019-12-28
911,9,Maintenance,2019-12,572.91,2019-12-28
912,9,Waste Management,2019-12,107.05,2019-12-28
913,10,Rent,2019-12,6250.00,2019-12-28
914,10,Electricity,2019-12,781.75,2019-12-28
915,10,Water,2019-12,116.12,2019-12-28
916,10,Internet,2019-12,209.00,2019-12-28
917,10,Maintenance,2019-12,553.83,2019-12-28
918,10,Waste Management,2019-12,140.66,2019-12-28
919,11,Rent,2019-12,6000.00,2019-12-28
920,11,Electricity,2019-12,747.64,2019-12-28
921,11,Water,2019-12,113.69,2019-12-28
922,11,Internet,2019-12,209.00,2019-12-28
923,11,Maintenance,2019-12,461.92,2019-12-28
924,11,Waste Management,2019-12,127.72,2019-12-28
925,12,Rent,2019-12,4850.00,2019-12-28
926,12,Electricity,2019-12,625.91,2019-12-28
927,12,Water,2019-12,85.76,2019-12-28
928,12,Internet,2019-12,209.00,2019-12-28
929,12,Maintenance,2019-12,368.27,2019-12-28
930,12,Waste Management,2019-12,109.55,2019-12-28
931,13,Rent,2019-12,3300.00,2019-12-28
932,13,Electricity,2019-12,448.64,2019-12-28
933,13,Water,2019-12,55.17,2019-12-28
934,13,Internet,2019-12,209.00,2019-12-28
935,13,Maintenance,2019-12,298.02,2019-12-28
936,13,Waste Management,2019-12,75.86,2019-12-28
937,1,Rent,2020-01,13338.50,2020-01-28
938,1,Electricity,2020-01,1646.42,2020-01-28
939,1,Water,2020-01,225.54,2020-01-28
940,1,Internet,2020-01,215.27,2020-01-28
941,1,Maintenance,2020-01,1345.40,2020-01-28
942,1,Waste Management,2020-01,297.93,2020-01-28
943,2,Rent,2020-01,10248.50,2020-01-28
944,2,Electricity,2020-01,1238.09,2020-01-28
945,2,Water,2020-01,194.64,2020-01-28
946,2,Internet,2020-01,215.27,2020-01-28
947,2,Maintenance,2020-01,774.20,2020-01-28
948,2,Waste Management,2020-01,236.36,2020-01-28
949,3,Rent,2020-01,8497.50,2020-01-28
950,3,Electricity,2020-01,1044.27,2020-01-28
951,3,Water,2020-01,137.29,2020-01-28
952,3,Internet,2020-01,215.27,2020-01-28
953,3,Maintenance,2020-01,636.92,2020-01-28
954,3,Waste Management,2020-01,188.16,2020-01-28
955,4,Rent,2020-01,6901.00,2020-01-28
956,4,Electricity,2020-01,844.84,2020-01-28
957,4,Water,2020-01,121.77,2020-01-28
958,4,Internet,2020-01,215.27,2020-01-28
959,4,Maintenance,2020-01,483.32,2020-01-28
960,4,Waste Management,2020-01,148.15,2020-01-28
961,5,Rent,2020-01,5356.00,2020-01-28
962,5,Electricity,2020-01,713.91,2020-01-28
963,5,Water,2020-01,90.82,2020-01-28
964,5,Internet,2020-01,215.27,2020-01-28
965,5,Maintenance,2020-01,402.03,2020-01-28
966,5,Waste Management,2020-01,117.12,2020-01-28
967,6,Rent,2020-01,7055.50,2020-01-28
968,6,Electricity,2020-01,888.36,2020-01-28
969,6,Water,2020-01,121.19,2020-01-28
970,6,Internet,2020-01,215.27,2020-01-28
971,6,Maintenance,2020-01,632.00,2020-01-28
972,6,Waste Management,2020-01,163.88,2020-01-28
973,7,Rent,2020-01,6077.00,2020-01-28
974,7,Electricity,2020-01,833.93,2020-01-28
975,7,Water,2020-01,99.27,2020-01-28
976,7,Internet,2020-01,215.27,2020-01-28
977,7,Maintenance,2020-01,452.42,2020-01-28
978,7,Waste Management,2020-01,141.01,2020-01-28
979,8,Rent,2020-01,6643.50,2020-01-28
980,8,Electricity,2020-01,827.25,2020-01-28
981,8,Water,2020-01,123.29,2020-01-28
982,8,Internet,2020-01,215.27,2020-01-28
983,8,Maintenance,2020-01,487.40,2020-01-28
984,8,Waste Management,2020-01,150.22,2020-01-28
985,9,Rent,2020-01,5201.50,2020-01-28
986,9,Electricity,2020-01,674.49,2020-01-28
987,9,Water,2020-01,100.82,2020-01-28
988,9,Internet,2020-01,215.27,2020-01-28
989,9,Maintenance,2020-01,407.93,2020-01-28
990,9,Waste Management,2020-01,117.15,2020-01-28
991,10,Rent,2020-01,6437.50,2020-01-28
992,10,Electricity,2020-01,815.92,2020-01-28
993,10,Water,2020-01,114.07,2020-01-28
994,10,Internet,2020-01,215.27,2020-01-28
995,10,Maintenance,2020-01,476.16,2020-01-28
996,10,Waste Management,2020-01,142.68,2020-01-28
997,11,Rent,2020-01,6180.00,2020-01-28
998,11,Electricity,2020-01,743.95,2020-01-28
999,11,Water,2020-01,106.51,2020-01-28
1000,11,Internet,2020-01,215.27,2020-01-28
1001,11,Maintenance,2020-01,449.56,2020-01-28
1002,11,Waste Management,2020-01,138.15,2020-01-28
1003,12,Rent,2020-01,4995.50,2020-01-28
1004,12,Electricity,2020-01,628.70,2020-01-28
1005,12,Water,2020-01,83.31,2020-01-28
1006,12,Internet,2020-01,215.27,2020-01-28
1007,12,Maintenance,2020-01,347.89,2020-01-28
1008,12,Waste Management,2020-01,116.01,2020-01-28
1009,13,Rent,2020-01,3399.00,2020-01-28
1010,13,Electricity,2020-01,440.77,2020-01-28
1011,13,Water,2020-01,65.95,2020-01-28
1012,13,Internet,2020-01,215.27,2020-01-28
1013,13,Maintenance,2020-01,353.96,2020-01-28
1014,13,Waste Management,2020-01,74.80,2020-01-28
1015,1,Rent,2020-02,13338.50,2020-02-28
1016,1,Electricity,2020-02,1853.27,2020-02-28
1017,1,Water,2020-02,218.60,2020-02-28
1018,1,Internet,2020-02,215.27,2020-02-28
1019,1,Maintenance,2020-02,1161.84,2020-02-28
1020,1,Waste Management,2020-02,292.05,2020-02-28
1021,2,Rent,2020-02,10248.50,2020-02-28
1022,2,Electricity,2020-02,1355.38,2020-02-28
1023,2,Water,2020-02,199.70,2020-02-28
1024,2,Internet,2020-02,215.27,2020-02-28
1025,2,Maintenance,2020-02,874.35,2020-02-28
1026,2,Waste Management,2020-02,218.25,2020-02-28
1027,3,Rent,2020-02,8497.50,2020-02-28
1028,3,Electricity,2020-02,1032.78,2020-02-28
1029,3,Water,2020-02,142.73,2020-02-28
1030,3,Internet,2020-02,215.27,2020-02-28
1031,3,Maintenance,2020-02,713.83,2020-02-28
1032,3,Waste Management,2020-02,190.63,2020-02-28
1033,4,Rent,2020-02,6901.00,2020-02-28
1034,4,Electricity,2020-02,889.35,2020-02-28
1035,4,Water,2020-02,131.25,2020-02-28
1036,4,Internet,2020-02,215.27,2020-02-28
1037,4,Maintenance,2020-02,545.53,2020-02-28
1038,4,Waste Management,2020-02,159.64,2020-02-28
1039,5,Rent,2020-02,5356.00,2020-02-28
1040,5,Electricity,2020-02,663.08,2020-02-28
1041,5,Water,2020-02,90.27,2020-02-28
1042,5,Internet,2020-02,215.27,2020-02-28
1043,5,Maintenance,2020-02,380.40,2020-02-28
1044,5,Waste Management,2020-02,116.23,2020-02-28
1045,6,Rent,2020-02,7055.50,2020-02-28
1046,6,Electricity,2020-02,862.76,2020-02-28
1047,6,Water,2020-02,119.98,2020-02-28
1048,6,Internet,2020-02,215.27,2020-02-28
1049,6,Maintenance,2020-02,765.93,2020-02-28
1050,6,Waste Management,2020-02,157.02,2020-02-28
1051,7,Rent,2020-02,6077.00,2020-02-28
1052,7,Electricity,2020-02,731.68,2020-02-28
1053,7,Water,2020-02,118.88,2020-02-28
1054,7,Internet,2020-02,215.27,2020-02-28
1055,7,Maintenance,2020-02,457.14,2020-02-28
1056,7,Waste Management,2020-02,137.79,2020-02-28
